# SCM-normalized mRNA and protein measurements 
#
# Generated Thu Nov 27 20:26:30 2014 
#
# Citation:
#   "Accounting for experimental noise reveals that transcript levels,
#   amplified by post-transcriptional regulation, largely determine steady-state protein levels in yeast,"
#   Gábor Csárdi, Alexander Franks, David S. Choi, Eduardo M. Airoldi, and D. Allan Drummond, PLoS Genetics, 2015
#
# orf = Systematic yeast ORF (open reading frame) identifier
# gene = Common gene name
# mrna.causton.acid.a = Causton et al. 2001 (acid treatment, 0 min, replicate a)
# mrna.causton.acid.b = Causton et al. 2001 (acid treatment, 0 min, replicate b)
# mrna.causton.nacl = Causton et al. 2001 (NaCl treatment, 0 min)
# mrna.causton.peroxide.a = Causton et al. 2001 (peroxide treatment, 0 min, replicate a)
# mrna.causton.peroxide.b = Causton et al. 2001 (peroxide treatment, 0 min, replicate b)
# mrna.dudley.3a = Dudley et al. 2002 (+glucose oligo slide 3a)
# mrna.dudley.3b = Dudley et al. 2002 (+glucose oligo slide 3b)
# mrna.dudley.3c = Dudley et al. 2002 (+glucose oligo slide 3c)
# mrna.dudley.3d = Dudley et al. 2002 (+glucose oligo slide 3d)
# mrna.garcia = Garcia-Martinez et al. 2004 (custom microarray)
# mrna.holstege = Holstege et al. 1998 (Affymetrix GeneChip YE6100 array)
# mrna.ingolia.1 = Ingolia et al. 2009 RNA-Seq (mRNA, rich medium, 1)
# mrna.ingolia.2 = Ingolia et al. 2009 RNA-Seq (mRNA, rich medium, 2)
# mrna.ingolia.ca = Ingolia 2010 (RNA-Seq, circular amplification)
# mrna.ingolia.ca.late = Ingolia 2010 (RNA-Seq, circular amplification, late)
# mrna.ingolia.rq = Ingolia 2010 (RNA-Seq, requantified)
# mrna.ingolia.rq.late = Ingolia 2010 RNA-Seq, requantified, late)
# mrna.lipson.rs07 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch7)
# mrna.lipson.rs08 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch8)
# mrna.lipson.rs09 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch9)
# mrna.lipson.rs10 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch10)
# mrna.lipson.rs11 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch11)
# mrna.lipson.rs12 = Lipson et al. 2009 (single-molecule sequencing [smsDGE] ch12)
# mrna.lipson.ma = Lipson et al. 2009 (Affymetrix Yeast Genome 2.0 array)
# mrna.mackay = MacKay et al. 2004 (custom microarray)
# mrna.miura.1 = Miura et al. 2008 (competitive PCR, replicate 1)
# mrna.miura.2 = Miura et al. 2008 (competitive PCR, replicate 2)
# mrna.miura.3 = Miura et al. 2008 (competitive PCR, replicate 3)
# mrna.miura.4 = Miura et al. 2008 (competitive PCR, replicate 4)
# mrna.nagalakshmi = Nagalakshmi et al. 2008 RNA-Seq
# mrna.pelechano = Pelechano & Ortin, 2010 (custom microarray)
# mrna.roth.a = Roth 1998 (a cells, Affymetrix yeast antisense A-D array)
# mrna.roth.alpha = Roth 1998 (alpha cells, Affymetrix yeast antisense A-D array)
# mrna.velc = Velculescu 1997 (SAGE)
# mrna.yassour.ypd0.1 = Yassour et al. 2009 RNA-Seq (YPD, 0 minutes, 1)
# mrna.yassour.ypd0.2 = Yassour et al. 2009 RNA-Seq (YPD, 0 minutes, 2)
# mrna.yassour.ypd15.1 = Yassour et al. 2009 RNA-Seq (YPD, 15 minutes, 1)
# mrna.yassour.ypd15.2 = Yassour et al. 2009 RNA-Seq (YPD, 15 minutes, 2)
# prot.gygi = Gygi et al. 1999 (2D gel scintillation counting)
# prot.futcher = Futcher et al. 1999 (2D gel scintillation counting)
# prot.washburn = Washburn et al. 2001 (LC MS/MS, reported by Greenbaum et al. Genome Biology 2003, Volume 4, Issue 9, Article 117, Supplementary Table 4)
# prot.peng = Peng et al. 2003 (LC MS/MS, reported by Greenbaum et al. Genome Biology 2003, Volume 4, Issue 9, Article 117, Supplementary Table 4)
# prot.ghaem = Ghaemmaghami et al. 2003 (anti-TAP-tag western)
# prot.newman = Newman et al. 2006 (GFP signal quantified by flow cytometry)
# prot.lu = Lu et al. 2007 (APEX protein-level estimates)
# prot.degodoy = de Godoy et al. 2008a (LC MS/MS MaxQuant intensity values)
# prot.thakur.1 = Thakur et al. 2011 (LC MS/MS MaxQuant intensity values, replicate 1)
# prot.thakur.2 = Thakur et al. 2011 (LC MS/MS MaxQuant intensity values, replicate 2)
# prot.thakur.3 = Thakur et al. 2011 (LC MS/MS MaxQuant intensity values, replicate 3)
# prot.lee.1 = Lee et al. 2011 (TMT intensity values, replicate 1)
# prot.lee.2 = Lee et al. 2011 (TMT intensity values, replicate 2)
# prot.lee.3 = Lee et al. 2011 (TMT intensity values, replicate 3)
# prot.nagaraj.1 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 1)
# prot.nagaraj.2 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 2)
# prot.nagaraj.3 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 3)
# prot.nagaraj.4 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 4)
# prot.nagaraj.5 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 5)
# prot.nagaraj.6 = Nagaraj et al. 2012 (LC MS/MS MaxQuant intensity values, replicate 6)
orf	gene	mrna.causton.acid.a	mrna.causton.acid.b	mrna.causton.nacl	mrna.causton.peroxide.a	mrna.causton.peroxide.b	mrna.dudley.3a	mrna.dudley.3b	mrna.dudley.3c	mrna.dudley.3d	mrna.garcia	mrna.holstege	mrna.ingolia.1	mrna.ingolia.2	mrna.ingolia.ca	mrna.ingolia.ca.late	mrna.ingolia.rq	mrna.ingolia.rq.late	mrna.lipson.rs07	mrna.lipson.rs08	mrna.lipson.rs09	mrna.lipson.rs10	mrna.lipson.rs11	mrna.lipson.rs12	mrna.lipson.ma	mrna.mackay	mrna.miura.1	mrna.miura.2	mrna.miura.3	mrna.miura.4	mrna.nagalakshmi	mrna.pelechano	mrna.roth.a	mrna.roth.alpha	mrna.velc	mrna.yassour.ypd0.1	mrna.yassour.ypd0.2	mrna.yassour.ypd15.1	mrna.yassour.ypd15.2	prot.gygi	prot.futcher	prot.washburn	prot.peng	prot.ghaem	prot.newman	prot.lu	prot.degodoy	prot.thakur.1	prot.thakur.2	prot.thakur.3	prot.lee.1	prot.lee.2	prot.lee.3	prot.nagaraj.1	prot.nagaraj.2	prot.nagaraj.3	prot.nagaraj.4	prot.nagaraj.5	prot.nagaraj.6
YAL005C	SSA1	 2.529270	 2.891046	 4.45918	 2.8837091	 3.013424	 1.821185	 1.599035	 0.779578	 0.423431	 3.494523	 2.9217	       NA	        NA	 0.255292	 0.79602	 1.399206	 1.891046	 2.953790	 2.959011	 2.969530	 2.88679	 2.8785136	 2.90711	 2.561863	       NA	 3.94011	 3.71110	 3.631680	 3.5533	 4.03323	 3.116911	3.273	 2.8137	2.112	 2.9243261	 3.471461	 3.222487	 3.415141	   NA	7.92	   NA	6.88	 5.57810	 6.48113	11.03	 8.2922970	11.296	10.93	10.84	 6.687562	 5.35858	 6.6928	 6.07692	 5.89312	 5.31984	 5.8629067	 5.68878	 5.59999
YAL007C	ERP2	 0.908792	 1.127352	 0.65527	 0.3356791	 0.991007	 1.636912	 0.588397	 0.667079	 0.708740	 0.824595	 1.1149	 1.801040	 1.8435550	 1.897499	 1.89927	 1.610384	 1.504731	 1.130209	 1.060424	 1.103532	 1.13163	 1.1275808	 1.08527	 0.873988	 1.463568	      NA	      NA	       NA	     NA	 1.18175	 0.291661	1.611	 0.9911	1.889	 1.6468702	 1.542450	 1.690766	 1.674240	   NA	  NA	   NA	  NA	 3.25295	 2.60489	   NA	 3.5996305	    NA	   NA	   NA	       NA	 0.49689	 3.9885	 3.08469	 2.62864	 3.00571	 2.9780614	 3.04731	 2.95260
YAL008W	FUN14	 0.070793	 0.089404	-0.34061	-0.2198581	 0.276097	 0.404941	 1.624400	 2.071630	 1.453323	-0.700649	 0.5088	 0.369298	 0.1442595	 0.187916	 0.13728	 0.337359	 0.189047	 0.526293	 0.540972	 0.579857	 0.51868	 0.4837302	 0.54989	-0.521551	-0.515533	 1.33387	 1.87441	 1.861816	 1.8419	 0.44279	-0.432103	1.244	 0.9266	0.503	 0.4494638	 0.985564	 0.572346	 0.928417	   NA	  NA	   NA	  NA	 0.63833	      NA	 6.21	 4.1585184	    NA	   NA	   NA	       NA	      NA	     NA	 1.92807	 2.18938	 1.47991	 1.8675636	 1.01173	 1.58030
YAL009W	SPO7	-0.238865	-0.328891	 1.21024	-0.8386987	-0.516771	-0.771553	-0.716785	 0.238533	-0.125068	-1.082169	-0.1844	 0.837355	 0.8492871	 0.854986	 0.83038	 0.498733	 0.406093	-0.430438	-0.388644	-0.450687	-0.43030	-0.4679910	-0.47528	-0.919306	-0.751439	 0.85356	      NA	 1.239543	 0.9987	-0.05253	 0.524396	   NA	-0.3952	   NA	-0.3944256	-0.126174	-0.205539	-0.149565	   NA	  NA	   NA	  NA	-0.16522	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YAL010C	MDM10	-0.509867	-1.061546	-1.19210	-1.1114392	-0.711949	-1.459233	-1.313327	-0.323420	-0.942315	       NA	-0.8775	-0.196629	-0.2072982	-0.177416	 0.00761	-0.791046	-0.909660	-0.758061	-0.709387	-0.772382	-0.82952	-0.8411952	-0.85653	-0.518460	-0.708344	 0.25430	      NA	       NA	 0.2172	-0.82572	       NA	   NA	     NA	   NA	-1.1716559	-0.930485	-1.195728	-1.115247	   NA	  NA	   NA	  NA	-0.27952	      NA	 6.06	        NA	    NA	   NA	   NA	       NA	      NA	     NA	-0.43937	-0.00046	-1.03006	-1.5109742	-0.30049	 2.69312
YAL011W	SWC3	-0.109931	-0.566668	-1.23211	 0.2105426	-0.143926	-1.918811	-1.163071	-0.442343	-0.862183	-0.729172	-0.5898	-0.980824	-1.0757043	-0.996690	-0.79965	-0.941190	-1.004971	-0.229768	-0.228415	-0.243857	-0.14341	-0.1745876	-0.11209	-0.256570	-1.241083	 0.34446	-0.39832	-0.343920	-0.5898	-0.49721	-0.000599	   NA	     NA	   NA	-0.6912769	-0.547137	-0.642076	-0.625388	   NA	  NA	   NA	  NA	 0.30435	      NA	   NA	-1.2007338	    NA	   NA	   NA	       NA	      NA	     NA	-2.00275	      NA	-1.77285	-1.0607541	-1.21919	      NA
YAL012W	CYS3	 2.919964	 3.131112	 2.97957	 2.8651329	 3.094199	 1.545536	 1.492000	 2.712550	 2.622978	 2.939504	 2.5125	 0.664083	 0.6606404	 0.732884	 0.67734	 1.469830	 1.454726	 2.415578	 2.408042	 2.419159	 2.39718	 2.3727159	 2.38916	 2.161843	 3.924626	 3.30017	 3.45744	 3.396798	 3.3325	 2.44512	 2.458670	3.384	 3.3660	2.988	 1.8762026	 1.868748	 2.032373	 2.015105	 5.66	  NA	 7.57	5.04	 3.62992	 3.61181	10.35	 5.9699626	 9.168	 8.66	 8.66	 6.947335	 6.58074	 6.8821	 5.08048	 5.12858	 4.47571	 4.8357093	 4.41374	 4.19870
YAL013W	DEP1	 0.460855	-0.060585	 1.14422	 0.3930147	 0.238738	 1.377058	-0.236292	-0.326692	-0.604234	 0.805558	-0.1844	-0.266140	-0.5850975	-0.516493	-0.61145	-0.438377	-1.228114	 0.005253	 0.040918	 0.016481	-0.03218	-0.0249879	 0.01774	 1.075426	-0.831634	 0.59481	 0.89560	 0.890358	 0.8949	 0.70275	 1.279127	   NA	     NA	   NA	-0.3480676	-0.213179	-0.053209	-0.173799	   NA	  NA	   NA	  NA	      NA	      NA	   NA	 1.3982498	    NA	   NA	   NA	       NA	      NA	     NA	 1.87410	 1.49834	 1.79316	 1.9519156	 2.02916	 2.26994
YAL014C	SYN8	 0.080006	 0.429847	 0.79765	 0.3356791	 0.554787	 0.956990	 0.795399	 0.371037	-0.896740	 0.229438	 0.4218	-0.152694	 0.1217800	 0.186745	 0.20265	 0.242264	 0.247882	 0.306194	 0.387823	 0.413117	 0.40029	 0.3769622	 0.42917	 0.397831	 1.257699	 1.15539	 1.84051	 1.838957	 2.0687	 1.43720	 0.219117	1.061	 0.7034	0.503	 0.5764257	 0.468155	 0.482967	 0.172219	   NA	  NA	   NA	  NA	      NA	      NA	   NA	-0.5261181	    NA	   NA	   NA	       NA	      NA	     NA	 0.83345	 0.73704	 0.43086	 1.0713283	 0.84080	 0.79956
YAL015C	NTG1	-1.484202	-0.616095	-0.76722	-0.7486811	-0.286976	-1.217124	-0.603186	-0.311789	 1.970384	 1.916536	-0.0302	 0.138583	 0.2160164	 0.157196	 0.26400	-0.105875	 0.093746	 0.426338	 0.366561	 0.355558	 0.37958	 0.4384150	 0.34360	-0.518460	-2.061792	 0.30936	-0.07453	-0.037189	 0.0682	 0.15511	 0.943013	   NA	     NA	0.503	-0.4251827	-0.380018	-0.225499	-0.468008	   NA	  NA	 3.52	  NA	      NA	      NA	   NA	-2.1299488	    NA	   NA	   NA	       NA	      NA	     NA	-0.89923	-0.04321	-0.50561	 0.0810710	 0.17392	-0.38664
YAL016W	TPD3	 1.259846	 1.513115	 2.03963	 1.2162518	 1.253306	 2.177026	 1.480368	 1.879640	 1.440540	 0.435892	 1.5204	 1.232489	 1.2536681	 1.217034	 1.10101	 0.906265	 0.996594	 0.772581	 0.799348	 0.811738	 0.85809	 0.8037937	 0.87270	 1.732182	 1.763591	 1.75628	 1.75549	 1.725860	 1.8893	 0.87903	-0.284746	1.819	 1.3540	2.112	 0.7856422	 0.684034	 0.926492	 0.885432	   NA	  NA	   NA	4.15	 2.81288	 2.74501	   NA	 3.0597211	 3.914	 5.79	 5.59	 4.341887	 3.77845	 4.7126	 3.01385	 3.60467	 3.34533	 3.7315518	 3.56717	 3.63645
YAL017W	PSK1	-0.814229	-0.669101	 0.57484	-0.5878145	-0.692441	 2.170372	 2.087144	 1.086792	-0.095200	-0.223842	-0.5898	-1.103300	-0.9626794	-0.929083	-0.50322	-0.519772	-0.171925	-0.232369	-0.182721	-0.167871	-0.18914	-0.1600242	-0.19006	 0.260412	 3.141991	-0.20444	-0.83364	-0.788606	-0.9126	      NA	-0.736166	   NA	-0.1720	1.196	-0.1027194	 0.120829	 0.150491	 0.387631	   NA	  NA	 2.29	3.62	-0.04911	      NA	   NA	 2.3012274	    NA	   NA	   NA	       NA	      NA	     NA	 1.67588	 1.95700	 1.45193	 1.6570347	 1.57239	 0.67638
YAL018C		       NA	       NA	      NA	-0.7486811	       NA	-0.432849	-0.982250	 1.283331	-0.145094	       NA	     NA	-4.200724	-3.9410747	-3.641227	-3.47518	       NA	       NA	-3.238572	-3.237219	-3.092986	-3.42291	-3.4157140	-3.49082	-3.080327	-2.055012	-1.46470	      NA	       NA	-2.8585	      NA	-0.149390	   NA	     NA	   NA	        NA	-5.059809	-4.273285	-4.860057	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YAL019W	FUN30	 0.088721	 0.374249	-0.06450	-0.0995302	-0.469298	 0.797117	 1.952264	 1.757661	 0.459324	 0.037384	 0.2211	-0.296412	-0.4958752	-0.524299	-0.25483	 0.080914	 0.189047	 0.141348	 0.146279	 0.079370	 0.19475	 0.1106465	 0.18633	 0.327514	 1.487904	 1.19298	 1.42718	 1.456350	 1.1787	 0.06810	-0.292907	   NA	-0.3952	   NA	-0.0048399	-0.328819	-0.298174	-0.248500	   NA	  NA	 2.47	2.19	 1.90092	 0.55552	 5.08	 2.5690674	    NA	   NA	   NA	 3.280819	 1.89544	 1.9230	 1.51782	 1.75699	 1.69426	 1.4529273	 1.66429	 1.60031
YAL020C	ATS1	-0.372396	-0.616095	 0.15674	-0.7486811	-0.882062	 0.797117	 1.689251	 1.581763	 1.012539	-0.588614	-0.0302	 0.092771	-0.0201333	-0.017091	 0.12360	-0.181793	-0.311666	-0.817035	-0.730620	-0.674640	-0.80187	-0.7856254	-0.76079	-0.393841	-0.711865	 1.05470	 1.26827	 1.255209	 1.3362	-0.94350	-0.725709	   NA	     NA	   NA	-0.5656314	-0.648954	-0.491404	-0.603275	   NA	  NA	   NA	3.41	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YAL021C	CCR4	 0.349176	 0.532248	 1.07658	 0.1053327	 0.326160	 0.797117	 1.067530	 1.554782	 1.160430	 1.763951	 0.5888	-0.589537	-0.6592241	-0.838800	-1.22248	 0.194066	-0.049338	-0.002994	-0.028925	 0.046453	-0.12015	-0.0549047	-0.03555	 0.336743	 1.828778	      NA	 1.05892	 1.092385	 1.1488	-0.45799	 1.153671	   NA	 0.2980	   NA	 0.3158748	 0.183581	 0.265838	 0.393689	   NA	  NA	 2.78	3.19	 1.00653	 1.83838	 4.71	 2.4946108	 2.200	 3.05	   NA	 3.049966	 2.52917	     NA	 2.17250	 2.35249	 2.33972	 2.2909909	 2.29782	 2.53233
YAL022C	FUN26	 0.124439	 0.411542	 1.34455	 0.0479971	 0.261320	 0.145123	-0.189240	 1.127621	 1.230343	 0.578844	 0.2211	 0.610153	 0.8596109	 0.855244	 0.92076	 0.570206	 0.247882	-0.250766	-0.346847	-0.369898	-0.27124	-0.2802198	-0.26133	 0.519721	 1.761809	 0.62130	      NA	 1.501907	 1.7433	 0.78372	 0.257277	   NA	 0.2980	0.503	 0.1798185	 0.025748	 0.253166	 0.113592	   NA	  NA	   NA	  NA	-1.54342	      NA	 8.03	        NA	    NA	   NA	   NA	       NA	      NA	     NA	 1.44777	 1.28808	 1.50224	 1.5425319	 1.20086	 1.21632
YAL023C	PMT2	 1.329966	 1.578044	 3.12735	 1.5279812	 1.664223	 2.148303	 1.703533	 1.068732	 0.644455	 1.618739	 1.3197	 0.310808	 0.5172885	 0.534934	 0.46790	 1.452908	 1.520859	 1.364491	 1.336949	 1.376573	 1.32148	 1.3324737	 1.30055	 1.552847	 3.922213	 2.27046	 2.42620	 2.417388	 2.4965	 1.78517	 0.966586	1.991	 1.5858	0.503	 1.6662623	 1.460784	 1.769921	 1.725793	   NA	  NA	   NA	2.59	 1.85809	 0.32221	 7.07	 2.0423303	 2.324	   NA	 2.46	 3.931368	 2.66285	 1.4750	 2.16776	 2.77702	 2.32514	 2.9017810	 2.90050	 3.01036
YAL024C	LTE1	-1.324375	       NA	-0.77365	        NA	-1.117993	 0.022689	 0.254720	 0.960289	 0.903645	-0.451780	-1.2830	-1.749817	-1.5165998	-1.485893	-0.76557	-1.025012	-0.311666	-0.740593	-0.734921	-0.631069	-0.58969	-0.6392267	-0.71407	-0.549810	-1.431824	      NA	-0.88016	-0.916439	-0.6613	-1.51887	-0.138913	   NA	     NA	   NA	-1.0108827	-1.184974	-1.277070	-1.121463	   NA	  NA	   NA	  NA	-1.20629	      NA	   NA	-0.1351571	    NA	   NA	   NA	       NA	      NA	     NA	 0.60136	-4.99366	 0.28088	-1.6221696	 0.18776	-1.09992
YAL025C	MAK16	 1.231522	 0.951165	 0.38748	 0.3356791	 0.909010	-0.418555	 0.244209	 1.462931	 1.401239	 0.336799	 1.2427	 1.788986	 1.6176998	 1.566618	 1.38223	 1.978944	 1.845827	 1.108645	 1.142173	 1.158104	 1.04873	 1.1006250	 1.12033	 0.228755	-0.083374	 2.15331	      NA	 2.164219	 2.1998	 0.60140	 2.809748	   NA	     NA	0.503	 0.8106250	 0.260925	 0.475839	 0.201923	   NA	  NA	   NA	  NA	      NA	      NA	   NA	 1.9761482	    NA	   NA	   NA	       NA	 2.25428	     NA	 2.38730	 2.64877	 2.39328	 2.8341003	 2.66527	 3.05733
YAL026C	DRS2	-0.669295	-1.235544	 0.32496	        NA	       NA	 1.851228	 0.948075	 0.313007	-1.262628	       NA	-0.0302	-0.465326	-0.5256655	-0.623432	-0.42540	 0.148448	 0.641569	 0.736673	 0.680053	 0.746467	 0.75244	 0.7625120	 0.75482	 0.564600	       NA	 0.86898	 0.59711	 0.607639	 0.7614	      NA	       NA	   NA	     NA	   NA	 0.1619161	 0.060276	 0.092610	 0.137745	   NA	  NA	   NA	  NA	-0.51643	 1.46368	   NA	 2.1454860	    NA	   NA	   NA	 0.864419	      NA	     NA	 2.60841	 2.59867	 2.69136	 2.1011361	 2.38472	 2.44924
YAL027W	SAW1	 0.014104	-0.347719	-0.13349	-0.4182920	-0.286976	-1.196833	-0.859238	-0.828607	-0.613252	-1.222118	-0.1844	 0.900330	 0.6167660	 0.651758	 0.53367	 0.373193	 0.430189	-0.603281	-0.543303	-0.549239	-0.50852	-0.6952413	-0.62292	-1.073457	-2.862570	 0.66604	      NA	       NA	 0.3055	      NA	-0.577826	   NA	-0.1720	   NA	-0.6212331	-0.492532	-0.604658	-0.462258	   NA	  NA	   NA	  NA	 0.14059	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YAL028W	FRT2	-1.287705	       NA	-1.90505	        NA	-1.088857	 0.233506	 0.094161	 1.044829	-0.238819	       NA	-1.2830	-1.850636	-1.9963226	-1.821653	-1.39406	-2.158554	-1.921261	-0.566240	-0.474548	-0.503856	-0.46215	-0.3861844	-0.53244	 0.351076	-0.970005	      NA	-0.88016	-0.871987	-1.1239	-0.18973	 0.565306	   NA	     NA	0.503	-1.0590998	-0.149870	-0.806041	-0.441334	   NA	  NA	   NA	  NA	      NA	      NA	 6.95	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YAL029C	MYO4	 0.745256	 0.263587	 1.57187	 0.4339572	 0.526644	 0.797117	 0.754515	 1.581763	 0.251865	 0.152894	 0.3264	-0.281472	-0.4931837	-0.513455	 0.22761	 0.275801	 0.563776	 0.463379	 0.484026	 0.440037	 0.44569	 0.4304362	 0.44622	 1.239292	 0.654389	 1.18558	 0.92735	 0.890358	 1.1118	 0.60140	 0.376906	   NA	     NA	0.503	 0.2414583	 0.139546	 0.032932	 0.082902	   NA	  NA	   NA	1.93	 0.77517	 0.81387	 5.93	 0.9022756	    NA	   NA	   NA	       NA	      NA	     NA	 3.01387	 1.60810	 1.73762	 1.2804812	 1.10492	 1.52838
YAL030W	SNC1	 1.049147	 1.417247	 1.92663	 1.1467865	 1.272284	 1.742493	 0.988147	 0.114045	-0.357185	 0.258672	 0.7965	 0.045004	-0.2342439	-0.687519	-0.78337	 0.353480	 0.250305	 0.729732	 0.694607	 0.697383	 0.76864	 0.7480400	 0.76904	-0.317789	 0.096121	 2.03659	 2.74862	 2.743620	 2.6866	 1.41381	       NA	2.091	 1.5858	1.196	 0.6725912	 0.962204	 0.841028	 0.653372	   NA	  NA	 4.74	4.46	      NA	      NA	   NA	 2.0974310	    NA	   NA	   NA	       NA	      NA	     NA	 4.31283	 4.73970	 4.37803	 4.3669130	 4.46459	 4.67674
YAL031C	GIP4	-0.015263	-0.879225	 0.74678	-0.3874177	-0.453961	-1.075132	-0.477533	 1.427266	 0.203993	 0.060157	-0.5898	-0.703311	-0.6389136	-0.666483	-0.61145	-1.193952	-1.361646	-0.436808	-0.579539	-0.460443	-0.46865	-0.5149795	-0.41197	 0.070698	-0.506875	 0.17583	 0.20245	 0.197211	 0.5427	      NA	-0.473681	   NA	     NA	   NA	-0.5696457	-0.426967	-0.385515	-0.190227	   NA	  NA	 2.87	  NA	-1.49836	      NA	   NA	-1.5144896	    NA	   NA	   NA	       NA	      NA	     NA	-0.54720	-0.07003	-1.09609	-0.0909680	-0.69839	-0.93489
YAL032C	PRP45	-1.575932	       NA	-0.62412	        NA	       NA	 0.074872	-0.312175	 1.049301	 0.236159	       NA	-1.9761	 0.003204	-0.3171660	-0.369613	-0.40557	-0.498507	-0.262884	-0.523529	-0.564887	-0.521068	-0.56787	-0.4945706	-0.51189	-0.452765	-0.708344	 0.30040	 0.43203	 0.423335	 0.6776	-1.41350	 1.555200	   NA	     NA	   NA	-0.6748821	-0.529090	-0.369022	-0.426470	   NA	  NA	   NA	  NA	 0.50026	-0.05448	   NA	 1.0735110	    NA	   NA	   NA	       NA	      NA	     NA	 0.55033	 0.63003	 0.50093	 0.7292302	 0.87453	 1.11530
YAL033W	POP5	 0.284723	 0.219802	 0.20395	-0.0769889	 0.101168	 1.310858	 0.361678	 1.140733	 0.251865	 0.830651	 0.5088	 1.513131	 1.5215843	 1.599013	 1.50649	 1.431261	 1.346494	-0.342369	-0.309540	-0.391015	-0.33186	-0.3418640	-0.34667	-0.761869	-1.247089	 1.24335	 1.95585	 1.950943	 2.0467	-0.05253	 0.934410	0.918	 0.7034	   NA	 0.2737499	-0.190484	 0.082804	-0.181799	   NA	  NA	   NA	  NA	 0.78600	 1.78404	   NA	-1.6695523	    NA	   NA	   NA	       NA	      NA	     NA	 1.99176	 1.77939	 2.27490	 2.4302140	 1.91238	 2.02211
YAL034C	FUN19	       NA	-1.336376	 0.04086	        NA	       NA	 0.428631	 2.186299	 1.486638	 0.302660	 0.311022	-1.2830	-1.548644	-2.3875705	-2.204313	-2.22050	-1.220371	-1.228114	-0.641748	-0.743579	-0.634952	-0.61576	-0.7545807	-0.72660	-0.165805	-0.461923	 0.94745	 1.55178	 1.560863	 1.8480	-0.67157	 0.131358	   NA	     NA	0.503	-0.3186914	-0.133893	-0.200508	-0.109569	   NA	  NA	   NA	  NA	      NA	      NA	   NA	        NA	    NA	   NA	   NA	       NA	      NA	     NA	      NA	      NA	      NA	        NA	      NA	      NA
YAL034W-A	MTW1	-1.253912	       NA	-0.82664	        NA	       NA	-0.672142	-1.184393	-0.292837	-0.265418	-0.279466	     NA	-0.058402	-0.3900016	-0.330123	-0.31676	-0.458021	-0.362951	-0.714951	-0.668229	-0.699231	-0.85316	-0.7502234	-0.76515	-1.386548	-2.342694	      NA	      NA	       NA	     NA	-0.45799	 0.679791	   NA	     NA	0.503	-0.7496013	-1.270557	-0.671154	-1.208013	   NA	  NA	   NA	  NA	 0.94264	 0.59518	   NA	-0.0544973	    NA	   NA	   NA	       NA	      NA	     NA	-0.27279	 0.79995	 0.69024	 0.7127969	 1.45675	 0.99735
YAL035W	FUN12	 2.454320	 2.465385	 2.54650	 1.9063364	 2.120037	 2.596308	 1.485040	 1.211453	 0.639736	 0.915167	 2.5012	 1.229508	 1.1209121	 1.077546	 1.23586	 1.534793	 1.383879	 1.723904	 1.751063	 1.736055	 1.86030	 1.8408043	 1.82074	 2.385874	 3.469229	 1.99939	 1.91013	 1.906022	 1.8049	      NA	 2.284985	1.611	 1.1089	1.196	 1.8663856	 1.401841	 1.652223	 1.779514	   NA	  NA	 6.09	4.10	 2.58014	 3.93490	   NA	 4.9600727	 3.904	 4.95	 4.02	 5.968266	 5.47503	 6.1338	 3.58439	 3.94852	 3.89166	 3.9422673	 4.04001	 3.80653
YAL036C	RBG1	 1.667189	 1.820499	 2.46718	 0.8955227	 1.012100	 0.764678	 0.409899	 0.919148	 1.283612	 2.026194	 1.6874	 1.516655	 1.5447878	 1.534010	 1.71926	 1.535343	 1.471673	 1.440142	 1.463261	 1.423850	 1.44174	 1.3597262	 1.39652	 1.459130	 0.940382	 2.54646	 2.67791	 2.638909	 2.5996	 1.01130	 0.986163	   NA	 0.5211	1.602	 1.0658193	 0.561963	 0.650497	 0.381484	   NA	  NA	   NA	  NA	 2.44685	 2.80894	 6.46	 3.3600620	    NA	   NA	   NA	 4.053825	 5.09678	 4.4268	 3.52159	 3.64650	 3.39433	 3.6392545	 3.25072	 3.94063
