SystematicName,40 fL,45 fL,50 fL,55 fL,60 fL,65 fL,70 fL,75 fL,Gene
YKL111C,-2.241970843,-1.71342434,-0.15407832900000001,-0.338415419,0.349624415,0.798956739,0.490326281,0.459659746,NA
YKL112W,-0.814985281,-1.390382072,-0.008398362,0.069361537,0.237598676,0.480442166,0.308560755,0.255806172,ABF1
YKL113C,-0.962139939,-0.560464462,0.137047971,0.946825555,0.499633508,-0.506330066,-0.456985919,-0.097008158,RAD27
YKL114C,0.635964568,0.080428214,0.117134263,0.043265301,-0.350632874,-0.362041994,-0.778925175,0.174491668,APN1
YKL115C,-0.935050986,-1.234267728,-0.513885018,0.275488428,-0.323535066,0.472710053,0.724619126,0.38061035,NA
YKL116C,-0.102004025,-0.699655218,-0.598760755,-0.063773694,-0.282071037,0.27527616,0.328738997,0.629392288,PRR1
YKL117W,0.638160493,0.107616784,0.032089444,-0.111799671,-0.293723897,-0.33941395,-0.497659995,0.142575821,SBA1
YKL118W,-1.148957052,-0.297134283,0.092242759,0.20931413,0.576162593,0.010545313,0.415997228,-0.555159725,NA
YKL119C,-1.734182175,-0.551407811,-0.236362926,0.187752528,0.338182256,0.277278674,0.540177176,0.136159129,VPH2
YKL120W,0.439640081,0.180650261,0.311031537,-0.194860475,0.160663471,-0.037708881,-0.712654626,-0.527222314,OAC1
YKL121W,0.147625118,-0.285555071,0.165179038,-0.044546972,-0.120938981,-0.257512034,0.388038729,-0.126267501,DGR2
YKL122C,-0.979866202,0.229586409,0.176455909,0.134876439,0.253805688,-0.370339118,0.103576153,0.073119678,SRP21
YKL123W,-1.633425631,0.02806181,0.380446108,-0.240466297,-0.197540424,0.319629981,-0.115467429,0.552565048,NA
YKL124W,0.838304884,-0.421778218,-0.010677133,-0.209247045,-0.687566986,-0.408084739,0.306513043,-0.004776532,SSH4
YKL125W,0.6221476,0.839217572,0.288734804,-0.205539266,-0.565246488,-0.742611699,-0.982638504,-0.315768406,RRN3
YKL126W,0.135609768,-0.535699368,-0.330141386,0.19177892,-0.03664892,0.066179116,0.379868115,-0.072620741,YPK1
YKL127W,-1.701440448,-2.039258445,-1.032226611,-0.074941097,0.41117371,0.492250019,0.866064856,0.537850498,PGM1
YKL128C,-0.019674853,0.050329397,-0.175147355,-0.086822052,-0.172833489,0.174254679,0.169906011,0.014793514,PMU1
YKL129C,-0.509487944,-0.759912737,-0.15274199,0.009758152,-0.172223539,0.107243268,0.572783006,0.431503644,MYO3
YKL130C,-0.123985072,-0.554529615,-0.846699003,-0.193383197,0.086316662,0.655721123,0.47085894,-0.077239208,SHE2
YKL131W,-0.111611991,-1.043357775,-0.431301613,0.239763503,-0.171999926,-0.385078597,0.787251298,0.364826053,NA
YKL132C,0.260443125,-0.455069359,-0.624329064,-0.188490246,-0.407935384,0.305131943,0.736577199,-0.166530994,RMA1
YKL133C,0.39294874,0.071432785,0.171325551,-0.171712225,-0.016493722,-0.195810981,0.141017349,-0.604086479,NA
YKL134C,-0.319090936,-0.61538449,-0.202088325,-0.087817879,0.009059339,0.424943242,0.599280302,-0.198173275,OCT1
YKL135C,0.78894308,-0.191176274,-0.158860709,-0.098237089,-0.405873097,-0.120106269,-0.057329146,-0.103993805,APL2
YKL136W,-0.78464071,0.111793647,0.114173351,0.089593286,0.085253439,0.046426839,-0.076746066,0.202556691,NA
YKL137W,-0.653080064,-0.001932956,0.194696921,0.011876679,0.207192752,0.048934577,0.264656997,-0.282128113,CMC1
YKL138C,-0.787419983,-0.11041207,-0.080047857,-0.179053016,0.054105394,0.272074629,0.365732247,0.177209539,MRPL31
YKL138C-A,-0.960989067,-0.318447207,0.127241877,0.347466366,0.367947144,0.059854293,0.115827469,-0.146622424,HSK3
YKL139W,-0.463399698,0.02723542,0.026809217,-0.101495053,-0.153677778,0.230970655,0.049436045,0.259909777,CTK1
YKL140W,0.300841291,-0.16582977,-0.072568147,-0.257442499,-0.019032031,0.145505205,0.155286226,-0.180244601,TGL1
YKL141W,0.213009632,-0.397961723,-0.04372305,-0.70851699,0.009429004,0.316254405,0.406707872,-0.116283192,SDH3
YKL142W,0.612966232,-0.057164875,-0.050126974,-0.297060819,-0.068149182,0.083215409,0.022246452,-0.512696271,MRP8
YKL143W,0.78898554,0.739768006,0.051973749,-0.374105401,-0.534804813,-0.281051418,-1.068119638,-0.315119496,LTV1
YKL144C,0.180414866,0.382871903,-0.171263275,-0.135300285,0.093866229,-0.008580563,-0.18543518,-0.279931536,RPC25
YKL145W,0.701742587,0.353031116,-0.064300993,0.080978733,-0.353831346,-0.500173937,-0.239670259,-0.423365832,RPT1
YKL145W-A,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL146W,0.158175889,-0.308342943,8.76295e-4,0.202379562,-0.373037252,-0.36915033,0.314571297,0.183096596,AVT3
YKL147C,-1.398571196,-0.235976691,0.683820656,0.063159539,0.157417129,-1.057534278,0.579752908,0.042800451,NA
YKL148C,-0.288723687,-1.126532406,0.246048294,-0.193967236,-0.503602055,0.095447758,0.514705322,0.546722483,SDH1
YKL149C,-0.399478309,-0.451694891,-0.207002572,-0.044605036,-0.092763445,0.315609237,0.143531202,0.472930985,DBR1
YKL150W,0.350182473,0.190213947,0.384729686,0.02531272,-0.033000021,-0.251469724,-0.374969921,-0.572431559,MCR1
YKL151C,0.23825516,-0.265315974,0.431125304,0.260885201,0.109905938,-0.206783132,-0.484931311,-0.3551954,NA
YKL152C,0.285891654,-0.854420427,-0.720489334,0.244715128,0.055831296,-0.196530494,0.593149853,0.021987575,GPM1
YKL153W,-0.392386885,-2.172288594,-1.240237925,-0.171036798,0.008725586,0.761074213,1.048224094,-0.095472997,NA
YKL154W,-0.093303164,0.404377959,-0.158000441,-0.183786432,0.039449526,0.153108208,-0.075306545,-0.194909962,SRP102
YKL155C,-0.305556845,-0.041589863,0.089046537,-0.285178149,-0.40899589,-0.064297608,0.294716601,0.484165998,RSM22
YKL156C-A,-0.459883117,0.768855047,0.420263474,0.570911968,-0.518594817,-0.893172385,-2.047859078,0.341508422,NA
YKL156W,-0.158821127,0.218743459,-0.119878894,0.002230029,0.281220141,0.180577367,-0.063884363,-0.487080462,RPS27A
YKL157W,0.449672276,-0.490006331,-0.147843275,0.137974526,-0.320557074,-0.17856186,0.296279781,0.010024029,APE2
YKL159C,-0.041587142,-0.566564525,-0.062374648,0.115334159,-0.258110665,-0.094473803,0.203358907,0.473119176,RCN1
YKL160W,-0.019201706,0.098514424,0.081411582,-0.009597591,-0.014654806,0.004484172,-0.158159086,0.002816767,ELF1
YKL161C,0.241339335,-0.849675171,-0.472295123,-0.194038094,0.049680041,0.363350588,0.373883819,0.071414333,KDX1
YKL162C,0.117609805,-0.454622951,0.070682887,-0.039057476,-0.08246216,-0.232834168,0.014568928,0.43967996,NA
YKL162C-A,-0.01847095,0.196289999,0.769870579,0.28372187,0.391118368,-1.320496139,-0.655819406,-0.741774288,NA
YKL163W,-0.529661923,-1.370331,0.542595986,0.427921715,0.537768896,-0.279136819,0.105504378,-0.382861395,PIR3
YKL164C,-3.3872244,-3.907283112,-2.896527627,-1.157420524,-0.677339493,0.450603974,0.865952551,1.782700601,PIR1
YKL165C,0.077064404,-1.078944039,-0.142653712,0.581355396,0.13300877,-0.032793293,0.154163035,-0.179890834,MCD4
YKL165C-A,0.060429632,0.261838652,0.291218832,-0.056720495,-0.027188346,-0.357990183,-0.199257883,-0.088474223,NA
YKL166C,0.02406776,0.492417811,0.162965866,-0.10573729,0.127795417,-0.284688793,-0.127509068,-0.517650114,TPK3
YKL167C,0.458534828,-0.043643109,0.10507195,-0.210421366,-0.086812411,0.136034403,-0.227241669,-0.284419667,MRP49
YKL168C,-0.471334265,-0.883762125,-0.100949388,-0.158664885,0.21801214,0.292714461,0.476810876,0.174714339,KKQ8
YKL169C,-0.186882754,0.213676574,-0.12848064,-0.493707635,-0.15766297,0.149016037,0.528052622,-0.168777778,NA
YKL170W,0.153888557,0.124975865,-0.341775379,0.05572771,0.139767448,0.191558975,0.092035373,-0.601877477,MRPL38
YKL171W,0.436104992,-0.569500824,-0.327752248,-0.23193101,-0.351010994,0.018133829,0.358945915,0.317026537,NNK1
YKL172W,0.707469578,0.713395099,0.165453112,-0.228434149,-0.474589914,-0.667588024,-0.950093461,-0.175441278,EBP2
YKL173W,0.371350965,0.1121419,0.089036215,-0.18754997,-0.451089787,0.053490521,-0.204067135,0.065554446,SNU114
YKL174C,0.806874055,0.387511703,-0.35510982,-0.424540431,-0.163527701,0.154310241,-0.310048757,-0.729247032,TPO5
YKL175W,0.596591934,0.146284725,-0.1082218,-0.040094105,-0.347720692,-0.315037778,-0.184472101,0.016062796,ZRT3
YKL176C,0.273211197,0.063644278,-0.225056187,-0.222492224,-0.142542184,0.196731047,0.02120046,-0.04851046,LST4
YKL177W,NA,0.515878189,NA,0.551947443,0.106915204,0.431265961,NA,1.421550806,NA
YKL178C,0.185861897,-1.049478512,-0.369656825,-0.787611808,-0.596427687,0.158838724,0.803179771,0.588201507,STE3
YKL179C,-0.30955617,-0.460951045,0.044854236,0.14354028,-0.143956911,0.359246752,-0.06835856,0.249626793,COY1
YKL180W,-0.22664465,-0.490441739,-0.087022146,0.15312051,-0.138308643,0.010598226,0.042917091,0.520029904,RPL17A
YKL181W,0.661977917,0.121670326,-0.261822331,-0.022972288,-0.214011635,-0.072526924,-0.299361786,-0.174947301,PRS1
YKL182W,1.314871423,0.306813764,-0.497829265,0.020488023,-1.250389318,-1.001855732,-0.160371661,-0.437789286,FAS1
YKL183C-A,-0.623485573,-0.719572677,0.33884401,-0.220583399,0.130850967,-0.301557478,0.349301812,0.526471013,NA
YKL183W,-0.201961141,-0.594364115,-0.166804696,-0.142301138,0.21990408,0.322433745,0.215298914,0.131419138,LOT5
YKL184W,0.359051533,0.011689408,0.009817965,0.081419552,-0.40422113,-0.233132195,0.020638695,0.033591027,SPE1
YKL185W,-1.679112522,-2.246049766,-1.415845592,-0.532946415,-0.651816076,0.424834712,0.423535864,1.62802001,ASH1
YKL186C,-0.052914269,-0.331052919,-0.433674272,-0.323878562,-0.049772413,0.505871103,0.332617379,0.079154444,MTR2
YKL187C,1.561916029,-0.474644131,-0.794744873,0.438692779,-1.594699883,-0.958974269,-0.193138616,-0.565195889,FAT3
YKL188C,-0.030732539,-0.646197128,-0.024708751,0.183010606,-0.113549824,0.100905618,0.345300493,-0.004809193,PXA2
YKL189W,-0.104058652,-0.12658076100000001,0.091506796,0.016048476,-0.033570337,0.104607921,0.165371225,-0.146780947,HYM1
YKL190W,-0.180196623,-0.439899168,-0.088814743,-0.123222244,-0.093715207,-0.280830968,0.341914295,0.579316389,CNB1
YKL191W,0.936259894,0.242145146,-0.228972025,-0.386095603,-0.628334809,-0.481819662,-0.526665884,0.296422207,DPH2
YKL192C,0.173166027,-0.301786176,-0.433909145,-0.470913448,-0.653454226,0.070601666,0.717588606,0.34382798,ACP1
YKL193C,0.544937974,-0.258001358,0.010578383,0.089968451,-0.31226885,-0.061227743,-0.200937102,-0.001034873,SDS22
YKL194C,0.703892978,-0.117560972,-0.282700364,-0.50855664,-0.281218397,-0.175573357,0.146354738,0.149654842,MST1
YKL195W,0.207870736,0.14994654600000001,0.277407713,0.054267199,-0.544265482,-0.22608126,-0.097819039,0.014360486,MIA40
YKL196C,-0.205733534,0.491829063,0.127055517,0.077376872,0.148267347,-0.451012056,0.062899809,-0.524531472,YKT6
YKL197C,-0.478394599,-0.927702001,-0.415442694,-0.091570702,-0.16325567,0.288732965,0.736722491,0.364324608,PEX1
YKL198C,0.361350143,-0.189838142,-0.131539501,0.244406027,-0.352345671,-0.453467596,0.199690825,0.109908043,PTK1
YKL201C,-0.299918238,-0.320687867,0.324964762,0.123306137,0.119313699,-0.461371612,0.337784419,-0.045693626,MNN4
YKL202W,-0.624627652,-0.716092191,0.639232862,0.055366806,-0.252095568,-0.234018036,-0.341709254,0.737253642,NA
YKL203C,-0.154318412,-0.431933802,-0.151634328,-0.060705362,-0.352731971,0.382382828,0.215695162,0.325725218,TOR2
YKL204W,-0.915164867,-0.44531568,0.031828429,0.219556727,-0.279659962,-0.166599652,0.261376903,0.709522714,EAP1
YKL205W,0.28745435,0.036418449,-0.173689725,-0.185586078,-0.110472819,0.311506289,-0.031738037,-0.247151887,LOS1
YKL206C,0.380202306,-0.224957425,-0.385717137,-0.158793384,-0.219534537,0.117882065,0.306649926,0.001251021,ADD66
YKL207W,-0.068542843,-0.43547564,-0.338837549,0.345541439,-0.192861449,-0.209576422,0.409651047,0.235873034,EMC3
YKL208W,6.64785e-4,-0.579873624,0.03481819,0.08916981,0.082207655,0.367495343,-0.021061616,-0.139115052,CBT1
YKL209C,0.237423762,-0.832427347,-0.385721932,-0.442084375,-0.394037201,0.272872598,0.617039207,0.327839057,STE6
YKL210W,0.117310552,-0.10124678,-0.18428679,-0.147641421,-0.063778881,0.140169639,0.185482055,0.006142355,UBA1
YKL211C,0.200611905,-0.402125297,-0.489153508,-0.010375753,-0.204644573,0.063435486,0.323468653,0.292494006,TRP3
YKL212W,-0.1055969,-0.199442732,-0.128364785,-0.027911464,-0.05916587,-0.170800052,0.343300373,0.247516152,SAC1
YKL213C,-0.556982732,-0.578319503,-0.138331552,-0.286729994,0.183226777,0.55324431,0.19961644,0.227755368,DOA1
YKL214C,0.401069023,0.030767191,-0.099340934,-0.179251086,-0.218879391,-0.056559054,-0.125051816,0.142190745,YRA2
YKL215C,-0.084566232,-0.855926436,-0.140184113,-0.085460927,-0.124467319,0.136419991,0.351999459,0.445397969,OXP1
YKL216W,0.632288352,0.472697879,0.012307206,-0.145244843,-0.488738439,-0.26911527,-0.504123423,-0.148931431,URA1
YKL217W,0.233540237,-0.326029106,-0.10306903,0.038453289,-0.263800806,-0.539835997,0.592209922,0.05685787,JEN1
YKL218C,0.120051528,-0.362484629,0.084710657,-0.088360372,0.137247143,0.094988136,0.261638006,-0.381505566,SRY1
YKL219W,0.515134205,0.147040489,-0.307332333,-0.014582974,-4.00871e-4,-0.201040776,0.252548468,-0.726077881,COS9
YKL220C,0.389143721,-0.866186625,-0.140109347,-0.697467386,-0.697467386,0.047197733,0.989922927,-0.026651297,FRE2
YKL221W,0.102977741,-0.716302942,-0.022325855,-0.605925394,-0.511029054,0.018013074,0.856846227,0.20201326,MCH2
YKL222C,0.171111916,-0.374642912,-0.242344547,-0.318592382,-0.292180751,0.135072697,0.466216223,0.21320325,NA
YKL223W,1.240964901,NA,0.192645078,NA,-0.142115832,-1.079063661,1.278488343,-0.539088616,NA
YKL224C,-0.686064696,NA,0.241621099,-2.37056287,-1.629481167,0.291317001,1.154790141,1.156578976,PAU16
YKL225W,0.999418073,-1.447265053,-0.393287432,-0.237011492,-3.174392455,-0.335372173,1.10561247,-0.045509687,NA
YKR001C,-0.798790699,-0.861773978,-0.11345126,-0.045801969,-0.026110648,0.388111723,0.267597681,0.572621089,VPS1
YKR002W,-0.050201156,-0.053692393,0.069097773,-0.051596637,-0.079319036,0.11356323,-0.157545595,0.178685724,PAP1
YKR003W,0.335439498,-0.246964858,0.252548608,0.021123292,-0.249326061,0.009813763,-0.060489178,-0.18040037,OSH6
YKR004C,-0.254125838,-0.314131325,-0.119457615,-0.293365734,0.330521904,0.40849128,0.254581559,-0.246592165,ECM9
YKR005C,0.539872156,-0.235912687,-0.013520266,-0.23372844,-0.182274723,-0.136668497,0.059543196,0.032576149,NA
YKR006C,0.023618968,-0.397970347,-0.340405481,-0.465698275,-0.334227923,0.346064994,0.38374075,0.423966271,MRPL13
YKR007W,0.075607592,-0.367700014,0.074911899,0.127857644,-0.252986849,-0.41871456,0.227471574,0.341623881,MEH1
YKR008W,0.289703811,0.0529431,-0.185561045,-0.337564138,-0.277966415,0.337106276,-0.01088739,-0.015821373,RSC4
YKR009C,0.030238194,-0.489985109,-0.233050903,0.140514736,0.272323333,-0.094714013,0.541624497,-0.486337332,FOX2
YKR010C,-0.555115321,-0.58899333,-0.373430248,-0.056645456,0.305122904,0.542672338,0.418439427,-0.164115649,TOF2
YKR011C,0.709445176,0.182311252,0.015951287,-0.445035626,-0.084222253,-0.083880504,8.06e-5,-0.742807617,NA
YKR012C,-1.502153729,-1.041232492,0.074931723,0.754162195,0.175085415,-0.132259012,-0.007752666,0.469912257,NA
YKR013W,-3.461297014,-3.436052362,-0.624235585,0.730532099,1.023037965,-0.192411815,0.538464215,0.200427634,PRY2
YKR014C,-0.752140691,0.137579153,0.294852448,0.176991712,0.339796204,-0.28059179,0.04580137,-0.272559814,YPT52
YKR015C,0.256670694,-1.154462351,-0.116937657,-0.410883339,-0.254346207,0.182207042,0.346890717,0.523000179,NA
YKR016W,1.028042079,0.057497453,0.083222266,-0.608975819,-0.767309551,0.079222224,-0.402442552,-0.313825126,MIC60
YKR017C,0.641163423,-0.085359456,-0.00719146,-0.058455932,-0.120076071,-0.003405566,-0.255355922,-0.345595228,HEL1
YKR018C,0.497642596,-0.079444581,0.035893211,0.080376057,-0.273125706,-0.34048669,-0.16436094,0.069791904,NA
YKR019C,0.094348727,-0.358593859,-0.121739658,0.070365711,-0.310566288,-0.024104655,0.052878285,0.439721408,IRS4
YKR020W,0.471287685,0.134661752,0.294032482,0.012851656,-0.486707077,-0.184977777,-0.552880815,0.008394488,VPS51
YKR021W,-0.377670647,-0.433103038,-0.163987134,-0.288765894,-0.116058667,0.303197567,0.387801375,0.393435687,ALY1
YKR022C,-0.227143483,-0.142810084,0.200225485,0.322965656,0.087901976,-0.107752491,-0.115421416,-0.110641637,NTR2
YKR023W,0.219630319,0.002454035,0.198906469,-0.122386728,-0.163537397,0.03684276,-0.340186769,0.082333626,NA
YKR024C,0.171487765,0.517933957,0.240104377,-0.214899529,-0.358901691,-0.343246474,-0.36161812,0.074339128,DBP7
YKR025W,0.439141511,0.164334625,0.028387127,-0.035896079,-0.439513166,-0.472031165,-0.531355831,0.462596936,RPC37
YKR026C,0.91214173,0.336274847,-0.175419343,-0.178763217,-0.362904609,-0.181089919,-0.595227315,-0.386230223,GCN3
YKR027W,0.105087726,-0.922786319,-0.450523951,0.048790459,-0.251506038,0.1314298,0.569622623,0.276488863,BCH2
YKR028W,0.246801045,-0.322264174,-0.288308157,-0.290133198,-0.613431591,-0.003252051,0.243524768,0.624479764,SAP190
YKR029C,0.07712525,-0.275637609,0.031711475,-0.237125135,-0.072725228,0.272846317,0.024632486,0.100429699,SET3
YKR030W,-0.041243866,-0.07097464,-0.140714617,0.018731042,0.1553723,0.101229531,0.200271047,-0.285002024,GMH1
YKR031C,-0.14373502,-0.185530214,0.070931538,-0.031823124,-0.032216175,0.043591557,0.141286011,0.104929936,SPO14
YKR032W,-0.042218655,-0.40251319,-1.082632924,-0.074458992,-2.256662323,0.108987149,1.548047877,-0.647246779,NA
YKR033C,NA,NA,NA,NA,NA,NA,NA,3,NA
YKR034W,-0.188483492,-0.683476296,-0.697690156,-0.018279736,0.109664766,-0.065882791,0.938719111,-0.082106039,DAL80
YKR035C,-0.259432802,0.32210585,0.223176735,0.04904239,-0.048173112,-0.207779848,-0.17354437,-0.010337834,NA
YKR035W-A,NA,NA,NA,NA,NA,NA,NA,NA,DID2
YKR036C,0.875995173,-0.006927469,-0.031374757,-0.339839532,-0.499780445,-0.043755529,-0.276778992,-0.155007908,CAF4
YKR037C,-0.543108772,-0.843450551,-0.210884155,0.13435581,0.599524197,0.346336761,0.208880913,-0.230306362,SPC34
YKR038C,0.075237707,-0.17964177,0.098949296,-0.183779239,-0.024415742,0.043396938,-0.19626332,0.293478621,KAE1
YKR039W,1.150043757,0.917118954,-0.116095408,-0.30658327,-1.193026558,-0.881308662,-0.75728137,-0.762807982,GAP1
YKR040C,-0.251805447,0.357869804,-0.103646015,-0.399163244,-0.024436494,-0.246828915,0.147946734,0.328496752,NA
YKR041W,-0.779151694,-1.820178962,-1.739258967,-0.93565618,0.343567464,0.10873794,1.257458449,0.654307002,NA
YKR042W,-0.094521992,0.052331847,0.083599798,0.226814133,-0.259622177,-0.094007433,0.048200465,-0.013955278,UTH1
YKR043C,0.016426744,-0.323651457,-0.321445922,0.027175754,-0.074432136,-0.033242168,0.283578397,0.294045177,SHB17
YKR044W,-0.306476731,-0.329464391,-0.148240401,0.052453102,-0.026738257,0.288695502,0.144305593,0.19887876,UIP5
YKR045C,-0.130043087,-0.062245411,0.105347416,0.051277568,-0.589330096,-0.376741883,0.599033837,0.093505804,NA
YKR046C,-0.078436314,-0.480389078,0.071559752,0.240224683,-0.180183276,-0.673804346,0.430448702,0.31847105,PET10
YKR047W,-0.259504709,0.162566382,0.003891229,0.140375657,-0.114722283,0.324445019,-0.273894714,-0.092910063,NA
YKR048C,0.435049225,0.097792459,0.191932847,0.007315589,-0.49343829,-0.576159925,-0.344063952,0.335295337,NAP1
YKR049C,0.426624543,0.367855872,0.381732648,0.200437961,0.157970457,-0.590207187,-0.709932959,-0.937281572,FMP46
YKR050W,0.126311773,-0.346347759,0.0156926,-0.11761381,-0.182792282,0.082132324,0.296745571,0.030451757,TRK2
YKR051W,0.648042551,0.13497394,0.069639352,0.034544468,-0.358780925,-0.263085552,-0.415731779,-0.154517891,NA
YKR052C,1.346284808,0.164470147,-0.012270793,-0.396638241,-0.495463403,-0.504727468,-0.772631493,-0.770910927,MRS4
YKR053C,0.474483657,-0.378568787,-0.16099717,-0.220139425,-0.007546143,0.211010342,0.259568718,-0.43618318,YSR3
YKR054C,-0.487579415,-1.517429343,-0.693651583,-0.110583626,-0.198520492,0.570329163,0.761643273,0.423572239,DYN1
YKR055W,0.126457006,-0.372001475,-0.074268406,0.17180038,-0.193592171,0.071852535,0.043257347,0.142040384,RHO4
YKR056W,0.267543472,0.224268031,0.135486656,-0.240224523,-0.264184422,-0.230076568,-0.504520323,0.370531114,TRM2
YKR057W,-0.085890792,0.002261969,-0.410109611,-0.063185593,0.273164077,0.277082558,0.416641552,-0.757550181,RPS21A
YKR058W,-0.97406116,-0.954558049,-0.18812396,-0.070757644,0.234833476,0.462835287,0.488373728,0.247519037,GLG1
YKR059W,0.869249107,0.152576642,-0.160412812,-0.094929765,-0.519323939,-0.209182482,-0.327578339,-0.199173536,TIF1
YKR060W,0.727696598,0.269090084,-0.103861106,-0.30178666,-0.30043948,-0.033236793,-0.266899303,-0.364312772,UTP30
YKR061W,0.706784075,-0.088821923,-0.01105746,-0.447198588,-0.448809997,0.335045171,-0.356991018,-0.109573201,KTR2
YKR062W,-0.109569509,-0.289532412,0.184540641,-0.094867075,-0.048153311,0.052653957,-0.04359995,0.272117632,TFA2
YKR063C,0.038851514,-0.18340122,-0.134968359,-0.277195223,-0.117465269,0.390765553,-0.0301398,0.194057039,LAS1
YKR064W,0.243058025,-0.472699438,-0.604481137,-0.250172756,-0.04689376,0.402196829,0.192391075,0.220565022,OAF3
